sku,post_title,total_sales,average_rating,product_id,price,stock_quantity,stock_status,z_score,categorie
14527,I Fabbri Chianti Classico Terra Di Lamole 2015,0.0,0.0,4276.0,17.6,1.0,instock,-0.5355216162405886,ordinaire
16553,Domaine de La Tour Du Bon Bandol Rosé 2019,3.0,0.0,4301.0,17.5,14.0,instock,-0.5391173772080391,ordinaire
16155,Domaine La Croix Belle Côtes de Thongue Blanc N°7 2018,5.0,0.0,4930.0,17.5,9.0,instock,-0.5391173772080391,ordinaire
15797,Planeta Sicilia Etna Bianco 2018,0.0,0.0,5696.0,17.5,35.0,instock,-0.5391173772080391,ordinaire
13567,Château La Croix Meunier Saint-Emilion Grand Cru 2014,2.0,0.0,5806.0,17.4,0.0,outofstock,-0.5427131381754896,ordinaire
13809,Antoine-Marie Arena Vin de France Rouge San Giovanni 2017,4.0,0.0,4910.0,17.3,0.0,outofstock,-0.54630889914294,ordinaire
15306,Pierre Martin Sancerre Chavignol Rouge 2017,2.0,0.0,4224.0,17.2,13.0,instock,-0.5499046601103905,ordinaire
15688,Château Saransot-Dupré Listrac-Médoc 2016,0.0,0.0,5797.0,17.2,123.0,instock,-0.5499046601103905,ordinaire
15895,Clos du Prieur Terrasses du Larzac 2018,0.0,0.0,5956.0,17.2,12.0,instock,-0.5499046601103905,ordinaire
15672,Domaine de l'Ecu Muscadet Granite 2018,0.0,0.0,4217.0,17.1,17.0,instock,-0.5535004210778409,ordinaire
13905,Maroc Graillot/Thaleb Tandem Syrah 2015,1.0,0.0,4235.0,17.1,0.0,outofstock,-0.5535004210778409,ordinaire
14626,Chili De Martino Gallardia Cinsault 2017,0.0,0.0,5396.0,17.1,34.0,instock,-0.5535004210778409,ordinaire
13572,Château Tour Haut-Caussan Médoc 2015,3.0,0.0,5803.0,17.1,36.0,instock,-0.5535004210778409,ordinaire
16296,"Rimauresq Côtes de Provence Blanc Cru Classé ""R"" 2019",0.0,0.0,4083.0,17.0,0.0,outofstock,-0.5570961820452914,ordinaire
15525,Domaine Pellé Menetou Salon Blanc Morogues 2018,2.0,0.0,4670.0,17.0,93.0,instock,-0.5570961820452914,ordinaire
16038,Saumaize-Michelin Saint-Véran 2018,6.0,0.0,4890.0,17.0,29.0,instock,-0.5570961820452914,ordinaire
16497,Pierre Martin Sancerre Chavignol Blanc 2019,13.0,0.0,4225.0,16.9,20.0,instock,-0.560691943012742,ordinaire
15030,Gilbert Picq Chablis 2017,9.0,0.0,4613.0,16.9,31.0,instock,-0.560691943012742,ordinaire
16229,Domaine Saint-Nicolas Fiefs Vendéens Rouge Reflets 2018,0.0,0.0,4759.0,16.9,49.0,instock,-0.560691943012742,ordinaire
15036,Domaine de l'Ecu Muscadet Gneiss 2015,0.0,0.0,5704.0,16.9,5.0,instock,-0.560691943012742,ordinaire
15237,Maison Trimbach Riesling 2017,0.0,0.0,5816.0,16.9,5.0,instock,-0.560691943012742,ordinaire
15349,Albert Mann Muscat 2018,32.0,0.0,4706.0,16.8,23.0,instock,-0.5642877039801923,ordinaire
15576,Camin Larredya Jurançon Sec La Part Davant 2018,0.0,0.0,4733.0,16.8,13.0,instock,-0.5642877039801923,ordinaire
15747,Borie La Vitarèle Saint-Chinian Les Schistes 2017,3.0,0.0,4182.0,16.7,53.0,instock,-0.5678834649476429,ordinaire
12599,Domaine de l'Ecu Muscadet Orthogneiss 2014,1.0,0.0,4219.0,16.7,0.0,outofstock,-0.5678834649476429,ordinaire
15927,Domaine La Croix Belle Côtes de Thongue Rouge N°7 2017,2.0,0.0,4929.0,16.7,4.0,instock,-0.5678834649476429,ordinaire
16416,Gilles Robin Crozes-Hermitage Rouge Papillon 2019,62.0,0.0,4068.0,16.6,157.0,instock,-0.5714792259150933,ordinaire
16190,Le Pas de l'Escalette Terrasses du Larzac Les Clapas Rouge 2018,1.0,0.0,4186.0,16.6,0.0,outofstock,-0.5714792259150933,ordinaire
13460,Domaine Sérol Côte Roannaise Perdrizière 2016,0.0,0.0,4271.0,16.6,56.0,instock,-0.5714792259150933,ordinaire
15238,Maison Trimbach Muscat Réserve 2017,1.0,0.0,5815.0,16.6,11.0,instock,-0.5714792259150933,ordinaire
15849,Bernard Baudry Chinon Rouge Les Grézeaux 2017,9.0,0.0,4621.0,16.5,49.0,instock,-0.5750749868825438,ordinaire
16261,Bernard Baudry Chinon Blanc 2018,1.0,0.0,4649.0,16.5,5.0,instock,-0.5750749868825438,ordinaire
16005,Château Lafont Menaut Pessac-Leognan Rouge 2017,4.0,0.0,4976.0,16.45,26.0,instock,-0.576872867366269,ordinaire
16013,Rimauresq Côtes de Provence Blanc Cru Classé 2019,4.0,0.0,4086.0,16.4,31.0,instock,-0.5786707478499943,ordinaire
15402,La Cotelleraie Saint-Nicolas-de-Bourgueil Le Vau Jaumier 2016,0.0,0.0,4664.0,16.4,15.0,instock,-0.5786707478499943,ordinaire
13627,Domaine de Montgilet Anjou Rouge Les Yvonnais 2015,2.0,0.0,4750.0,16.4,45.0,instock,-0.5786707478499943,ordinaire
15767,Emile Boeckel Sylvaner Grand Cru Zotzenberg 2017,1.0,0.0,4102.0,16.3,16.0,instock,-0.5822665088174447,ordinaire
16505,Emile Boeckel Riesling Grand Cru Wiebelsberg 2016,12.0,0.0,4103.0,16.3,6.0,instock,-0.5822665088174447,ordinaire
14930,Château Lafont Menaut Pessac-Leognan Blanc 2017,3.0,0.0,4977.0,16.3,47.0,instock,-0.5822665088174447,ordinaire
12194,La Préceptorie Maury Blanc 2015,0.0,0.0,5445.0,16.3,11.0,instock,-0.5822665088174447,ordinaire
13662,Domaine de l'Ancienne Cure Pécharmant L'Abbaye 2015,3.0,0.0,5964.0,16.3,11.0,instock,-0.5822665088174447,ordinaire
16230,Domaine Saint-Nicolas Vin de France Blanc Les Clous 2019,0.0,0.0,7338.0,16.3,45.0,instock,-0.5822665088174447,ordinaire
16328,Parcé Frères Banyuls Rimage 2018,0.0,0.0,5446.0,16.2,30.0,instock,-0.5858622697848952,ordinaire
16151,Catherine et Claude Maréchal Bourgogne Aligoté 2018,4.0,0.0,4601.0,16.1,31.0,instock,-0.5894580307523456,ordinaire
13904,Australie Maverick Breechens Blend 2012,0.0,0.0,5389.0,16.1,5.0,instock,-0.5894580307523456,ordinaire
16513,Domaine Schoenheitz Riesling Herrenreben 2018,15.0,0.0,4720.0,15.9,10.0,instock,-0.5966495526872466,ordinaire
13416,Emile Boeckel Gewurztraminer Grand Cru Zotzenberg 2016,0.0,0.0,4100.0,15.8,7.0,instock,-0.600245313654697,ordinaire
14905,Emile Boeckel Pinot Gris Grand Cru Zotzenberg 2016,0.0,0.0,4101.0,15.8,37.0,instock,-0.600245313654697,ordinaire
15663,Chermette Domaine du Vissoux Brouilly Pierreux 2018,3.0,0.0,4262.0,15.8,35.0,instock,-0.600245313654697,ordinaire
15664,Chermette Domaine du Vissoux Fleurie Poncié 2018,0.0,0.0,4263.0,15.8,50.0,instock,-0.600245313654697,ordinaire
15667,Domaine Schoenheitz Crémant d'Alsace Mémoire de Granit Extra Brut,1.0,0.0,4712.0,15.8,0.0,outofstock,-0.600245313654697,ordinaire
15839,Domaine Sérol Côte Roannaise Les Millerands 2018,4.0,0.0,4270.0,15.5,31.0,instock,-0.6110325965570484,ordinaire
15155,La Préceptorie Maury Rouge Cuvée Aurélie 2017,1.0,0.0,5444.0,15.5,37.0,instock,-0.6110325965570484,ordinaire
16539,Thevenet Quintaine Viré-Clessé Emilian Gillet 2017,5.0,0.0,5894.0,15.4,18.0,instock,-0.614628357524499,ordinaire
15766,Domaine Labranche Laffont Madiran Vieilles Vignes 2015,0.0,0.0,5959.0,15.4,32.0,instock,-0.614628357524499,ordinaire
15781,Clos du Mont-Olivet Lirac Rouge 2017,1.0,0.0,6616.0,15.4,8.0,instock,-0.614628357524499,ordinaire
8193,Emile Boeckel Crémant Chardonnay Extra Brut 2016,3.0,0.0,6738.0,15.4,40.0,instock,-0.614628357524499,ordinaire
15428,Domaine Saint-Denis Mâcon Lugny 2017,7.0,0.0,4246.0,15.3,25.0,instock,-0.6182241184919494,ordinaire
16138,Camin Larredya Jurançon Moelleux Costat Darrer 2018,1.0,0.0,4734.0,15.3,36.0,instock,-0.6182241184919494,ordinaire
16307,Domaine Bulliat Morgon Le Colombier 2019,1.0,0.0,4268.0,15.2,55.0,instock,-0.6218198794593999,ordinaire
15755,David-Beaupère Juliénas Les Trois Verres 2018,1.0,0.0,5375.0,15.2,0.0,outofstock,-0.6218198794593999,ordinaire
15202,Thierry Germain Saumur-Champigny Cuvée Domaine 2018,6.0,0.0,5546.0,15.2,130.0,instock,-0.6218198794593999,ordinaire
14864,I Fabbri Chianti Classico Lamole 2017,12.0,0.0,4275.0,14.9,14.0,instock,-0.6326071623617513,ordinaire
15811,Domaine de la Monardière Vacqueyras Les Deux Monardes 2017,3.0,0.0,4799.0,14.9,56.0,instock,-0.6326071623617513,ordinaire
15116,Triennes IGP Méditerranée Blanc Sainte Fleur 2018,5.0,0.0,5736.0,14.9,10.0,instock,-0.6326071623617513,ordinaire
15033,Domaine Saint-Denis Mâcon Chardonnay 2017,12.0,0.0,4248.0,14.8,64.0,instock,-0.6362029233292016,ordinaire
16069,Plateau des Chênes Lirac 2015,0.0,0.0,4075.0,14.7,54.0,instock,-0.6397986842966522,ordinaire
15566,Triennes IGP Méditerranée Rouge Saint Auguste 2016,11.0,0.0,5738.0,14.6,26.0,instock,-0.6433944452641025,ordinaire
16319,Mourgues du Grès Costières de Nîmes Terre de Feu 2017,3.0,0.0,4063.0,14.5,10.0,instock,-0.646990206231553,ordinaire
14944,Elian Daros Côtes du Marmandais Le Vignoble d'Elian 2016,3.0,0.0,4155.0,14.5,70.0,instock,-0.646990206231553,ordinaire
14632,Jean-Paul Brun Saint-Amour 2017,0.0,0.0,4748.0,14.5,14.0,instock,-0.646990206231553,ordinaire
15966,Oratoire Saint Martin Cairanne Rouge Réserve des Seigneurs 2017,3.0,0.0,4064.0,14.4,27.0,instock,-0.6505859671990036,ordinaire
16180,Rimauresq Côtes de Provence Cru Classé Rosé 2019,18.0,0.0,4087.0,14.4,45.0,instock,-0.6505859671990036,ordinaire
15404,Vincent Carême Vouvray Sec 2018,2.0,0.0,4665.0,14.4,6.0,instock,-0.6505859671990036,ordinaire
14474,Domino Romano Ribera Del Duero Camino Romano 2016,1.0,0.0,4162.0,14.3,26.0,instock,-0.6541817281664539,ordinaire
15785,Ollieux Romanis Corbières Rouge Cuvée Prestige 2017,3.0,0.0,4167.0,14.3,36.0,instock,-0.6541817281664539,ordinaire
5646,Domaine Muré Crémant d'Alsace Cuvée Prestige,0.0,0.0,4730.0,14.3,6.0,instock,-0.6541817281664539,ordinaire
19814,Pierre Jean Villa IGP Collines Rhodaniennes Gamine 2018,3.0,0.0,4032.0,14.1,0.0,outofstock,-0.6613732501013548,ordinaire
15032,Domaine Saint-Denis Bourgogne Rouge Le Clos 2017,8.0,0.0,4251.0,14.1,102.0,instock,-0.6613732501013548,ordinaire
16323,Borie La Vitarèle Languedoc Blanc Le Grand Mayol 2019,1.0,0.0,5930.0,14.1,66.0,instock,-0.6613732501013548,ordinaire
13072,Plateau des Chênes Lirac 2016,4.0,0.0,4076.0,14.05,53.0,instock,-0.6631711305850801,ordinaire
16324,Cosse Maisonneuve Cahors Solis 2018,2.0,0.0,4686.0,14.0,6.0,instock,-0.6649690110688053,ordinaire
16072,Clos du Mont-Olivet Lirac Rosé Farel 2019,0.0,0.0,4778.0,13.9,0.0,outofstock,-0.668564772036256,ordinaire
16146,Château de la Selve Coteaux de l'Ardèche Blanc Saint-Régis Blanc 2019,3.0,0.0,5504.0,13.8,35.0,instock,-0.6721605330037063,ordinaire
15676,Paul Ginglinger Gewurztraminer Wahlenbourg 2017,0.0,0.0,4094.0,13.7,24.0,instock,-0.6757562939711568,ordinaire
15140,Elian Daros Côtes du Marmandais Abouriou 2016,12.0,0.0,4151.0,13.7,0.0,outofstock,-0.6757562939711568,ordinaire
15880,François Baur Pinot Gris Herrenweg de Turckheim 2018,1.0,0.0,4722.0,13.7,0.0,outofstock,-0.6757562939711568,ordinaire
13096,Maurice Schoech Crémant d'Alsace Brut Rosé Bulles de Granite,1.0,0.0,4780.0,13.7,12.0,instock,-0.6757562939711568,ordinaire
14982,François Baur Gewurztraminer Herrenweg de Turckheim 2016,0.0,0.0,5715.0,13.7,35.0,instock,-0.6757562939711568,ordinaire
14599,Maurice Schoech Pinot Noir Pièce de Chêne 2016,0.0,0.0,4791.0,13.6,24.0,instock,-0.6793520549386072,ordinaire
16028,Clos du Mont-Olivet Côtes-du-Rhône Blanc 2019,9.0,0.0,6072.0,13.6,41.0,instock,-0.6793520549386072,ordinaire
15629,Domaine de l'Hortus Pic Saint-Loup La Bergerie Rouge 2018,9.0,0.0,4176.0,13.5,276.0,instock,-0.6829478159060577,ordinaire
15583,Domaine de l'Hortus Val de Montferrand La Bergerie Blanc 2018,0.0,0.0,4177.0,13.5,109.0,instock,-0.6829478159060577,ordinaire
16529,Château de La Liquière Faugères Cistus Blanc 2019,8.0,0.0,4193.0,13.5,55.0,instock,-0.6829478159060577,ordinaire
15770,La Préceptorie Côtes du Roussillon Coume Marie 2018,5.0,0.0,4244.0,13.5,50.0,instock,-0.6829478159060577,ordinaire
15574,Domaine de l'Ancienne Cure Bergerac Blanc Sec L'Abbaye 2016,0.0,0.0,5963.0,13.5,28.0,instock,-0.6829478159060577,ordinaire
15769,La Préceptorie Côtes du Roussillon Blanc Coume Marie 2018,0.0,0.0,6584.0,13.5,29.0,instock,-0.6829478159060577,ordinaire
15539,Clos du Mont-Olivet Vins de Pays du Gard Confluence 2017,0.0,0.0,6618.0,13.5,2.0,instock,-0.6829478159060577,ordinaire
15213,Domaine de l'Ecu Muscadet Classic 2018,1.0,0.0,4216.0,13.4,34.0,instock,-0.6865435768735082,ordinaire
15146,François Bergeret Hautes Côtes de Beaune Vieilles Vignes Rondo 2017,0.0,0.0,4607.0,13.4,0.0,outofstock,-0.6865435768735082,ordinaire
15486,Château de Villeneuve Saumur-Champigny Clos de la Bienboire 2018,0.0,0.0,6094.0,13.4,2.0,instock,-0.6865435768735082,ordinaire
16189,Le Pas de l'Escalette Languedoc Les Petits Pas 2019,42.0,0.0,4187.0,13.3,90.0,instock,-0.6901393378409586,ordinaire
15361,Domaine Schoenheitz Muscat 2017,3.0,0.0,4714.0,13.3,25.0,instock,-0.6901393378409586,ordinaire
15283,Domaine Rotier Gaillac Rouge Renaissance 2016,0.0,0.0,4679.0,13.2,37.0,instock,-0.6937350988084091,ordinaire
15649,La Préceptorie Maury Sec Rouge Copain Comme Cochon 2018,18.0,0.0,5439.0,13.2,0.0,outofstock,-0.6937350988084091,ordinaire
15801,François Bergeret Hautes Côtes de Beaune Blanc 2018,0.0,0.0,4610.0,13.1,114.0,instock,-0.6973308597758595,ordinaire
11258,Huile d'Olive Extra Vierge Planeta 50cl,2.0,0.0,5760.0,13.1,37.0,instock,-0.6973308597758595,ordinaire
15812,Philippe Nusswitz Duché d'Uzès Orénia Blanc Réserve 2018,11.0,0.0,5693.0,13.0,55.0,instock,-0.70092662074331,ordinaire
12942,Domaine Sérol Vin Mousseux Rosé Turbullent Méthode Ancestrale,0.0,0.0,4274.0,12.9,0.0,outofstock,-0.7045223817107605,ordinaire
15280,Domaine Rotier Gaillac Blanc Doux Les Gravels 2016,0.0,0.0,4676.0,12.9,73.0,instock,-0.7045223817107605,ordinaire
15338,Oratoire Saint Martin Cairanne Blanc Réserve des Seigneurs 2018,0.0,0.0,4939.0,12.9,0.0,outofstock,-0.7045223817107605,ordinaire
15860,Domaine Chambeyron Côtes du Rhône 2017,22.0,0.0,5519.0,12.9,35.0,instock,-0.7045223817107605,ordinaire
15818,Parcé Frères Collioure Rouge Petit Gus 2018,12.0,0.0,5764.0,12.9,84.0,instock,-0.7045223817107605,ordinaire
15675,Paul Ginglinger Pinot Gris Les Prelats 2018,1.0,0.0,4097.0,12.8,26.0,instock,-0.7081181426782109,ordinaire
15813,Paul Ginglinger Riesling Drei Exa 2018,0.0,0.0,4099.0,12.8,43.0,instock,-0.7081181426782109,ordinaire
15829,Xavier Frissant Touraine Les Roses du Clos 2018,15.0,0.0,4221.0,12.8,83.0,instock,-0.7081181426782109,ordinaire
13736,Domaine Plageoles Côtes du Tarn Blanc Sec Ondenc,1.0,0.0,4689.0,12.8,6.0,instock,-0.7081181426782109,ordinaire
13659,Domaine Plageoles Vin de France Contre-Pied 2016,0.0,0.0,4690.0,12.8,15.0,instock,-0.7081181426782109,ordinaire
16276,Cave de Castelmaure Corbières Rouge Grande Cuvée 2017,0.0,0.0,4924.0,12.8,0.0,outofstock,-0.7081181426782109,ordinaire
16029,Clos du Mont-Olivet Côtes-du-Rhône Vieilles Vignes 2018,10.0,0.0,4056.0,12.7,0.0,outofstock,-0.7117139036456614,ordinaire
15941,Domaine de la Jérôme Côtes du Rhône Village 201,4.0,0.0,4074.0,12.7,50.0,instock,-0.7117139036456614,ordinaire
14950,François Baur Pinot Noir Schlittweg 2017,4.0,0.0,4726.0,12.7,0.0,outofstock,-0.7117139036456614,ordinaire
15095,Chili Errazuriz Cabernet Sauvignon 2016,0.0,0.0,5395.0,12.7,6.0,instock,-0.7117139036456614,ordinaire
14661,Philippe Nusswitz Duché d'Uzès Orénia Rouge Réserve 2016,5.0,0.0,5694.0,12.7,62.0,instock,-0.7117139036456614,ordinaire
15892,Domaine Labranche Laffont Pacherenc du Vic-Bilh Sec 2017,0.0,0.0,5960.0,12.7,27.0,instock,-0.7117139036456614,ordinaire
16120,Paul Ginglinger Muscat Caroline 2018,4.0,0.0,4095.0,12.6,19.0,instock,-0.7153096646131119,ordinaire
15787,Emile Boeckel Pinot Noir Barriques Oberpfoeller 2018,6.0,0.0,4106.0,12.6,26.0,instock,-0.7153096646131119,ordinaire
15261,La Cotelleraie Saint-Nicolas-de-Bourgueil La Croisée 2018,6.0,0.0,4227.0,12.6,49.0,instock,-0.7153096646131119,ordinaire
15487,Château de Villeneuve Saumur-Champigny 2017,1.0,0.0,6093.0,12.6,0.0,outofstock,-0.7153096646131119,ordinaire
16527,Domaine Schoenheitz Pinot Noir Tradition 2019,15.0,0.0,4719.0,12.5,29.0,instock,-0.7189054255805624,ordinaire
13379,Domaine Rouge Garance Côtes du Rhône Villages Garances 2016,0.0,0.0,4938.0,12.5,0.0,outofstock,-0.7189054255805624,ordinaire
13895,Château Saransot-Dupré Bordeaux Blanc 2016,0.0,0.0,5796.0,12.5,12.0,instock,-0.7189054255805624,ordinaire
14657,Xavier Frissant Touraine Amboise L'Orée des Frênes 2015,3.0,0.0,4668.0,12.3,23.0,instock,-0.7260969475154633,ordinaire
15731,Maurice Schoech Pinot Gris 2018,3.0,0.0,4788.0,12.3,21.0,instock,-0.7260969475154633,ordinaire
14945,Chermette Domaine du Vissoux Beaujolais Blanc Collonge 2017,2.0,0.0,4260.0,12.2,22.0,instock,-0.7296927084829138,ordinaire
16191,Le Pas de l'Escalette Coteaux du Languedoc Ze Rozé 2019,5.0,0.0,4190.0,12.1,0.0,outofstock,-0.7332884694503642,ordinaire
15881,Maurice Schoech Gewurztraminer 2018,0.0,0.0,4786.0,12.1,37.0,instock,-0.7332884694503642,ordinaire
16515,Château Turcaud Bordeaux Rouge Cuvée Majeure 2018,6.0,0.0,4964.0,12.1,72.0,instock,-0.7332884694503642,ordinaire
14751,Planeta Sicilia Alastro 2017,0.0,0.0,4157.0,12.0,10.0,instock,-0.7368842304178147,ordinaire
15075,Parés Baltà Penedès Indigena 2017,3.0,0.0,4165.0,12.0,57.0,instock,-0.7368842304178147,ordinaire
15429,Domaine de Montgilet Coteaux de l'Aubance 2017,7.0,0.0,4753.0,12.0,76.0,instock,-0.7368842304178147,ordinaire
3568,Emile Boeckel Crémant Brut Rosé,10.0,0.0,4795.0,12.0,34.0,instock,-0.7368842304178147,ordinaire
14819,Domaine Chambeyron Vin de Pays des Collines Rhodaniennes Viognier 2016,0.0,0.0,5525.0,12.0,0.0,outofstock,-0.7368842304178147,ordinaire
16498,Mourgues du Grès Costières de Nîmes Terre d'Argence 2017,9.0,0.0,4060.0,11.9,73.0,instock,-0.7404799913852652,ordinaire
16320,Mourgues du Grès IGP Pont du Gard Terre d'Argence 2018,3.0,0.0,4062.0,11.9,60.0,instock,-0.7404799913852652,ordinaire
16560,Borie La Vitarèle Saint-Chinian Les Terres Blanches 2019,9.0,0.0,4181.0,11.9,137.0,instock,-0.7404799913852652,ordinaire
15850,Bernard Baudry Chinon Rouge Les Granges 2018,6.0,0.0,4620.0,11.9,106.0,instock,-0.7404799913852652,ordinaire
15315,Domaine de Montgilet Anjou Blanc 2016,0.0,0.0,4749.0,11.9,140.0,instock,-0.7404799913852652,ordinaire
15145,François Bergeret Hautes Côtes de Beaune Rouge 2017,0.0,0.0,4609.0,11.8,237.0,instock,-0.7440757523527156,ordinaire
15375,Planeta Sicilia Plumbago 2017,0.0,0.0,4161.0,11.6,0.0,outofstock,-0.7512672742876165,ordinaire
15758,Xavier Frissant Touraine Amboise Chenin Les Pierres 2018,12.0,0.0,4220.0,11.6,66.0,instock,-0.7512672742876165,ordinaire
16330,Château de Cazeneuve Val de Montferrand Rouge Caza Sorix 2019,0.0,0.0,4281.0,11.6,4.0,instock,-0.7512672742876165,ordinaire
16160,Domaine de l'Hortus Pic Saint-Loup La Bergerie Rosé 2019,17.0,0.0,4178.0,11.5,12.0,instock,-0.754863035255067,ordinaire
15138,Domaine Bulliat Moulin-à-Vent 2017,0.0,0.0,5481.0,11.5,46.0,instock,-0.754863035255067,ordinaire
15414,Mas Laval IGP Pays d'Hérault Les Pampres Rouges 2017,3.0,0.0,4204.0,11.3,31.0,instock,-0.762054557189968,ordinaire
15737,Château Turcaud Bordeaux Blanc Cuvée Majeure 2018,14.0,0.0,4962.0,11.3,95.0,instock,-0.762054557189968,ordinaire
15461,Argentine Mendoza Alamos Malbec 2018,1.0,0.0,4231.0,11.1,0.0,outofstock,-0.7692460791248689,ordinaire
16269,Argentine Mendoza Alamos Chardonnay 2019,2.0,0.0,4232.0,11.1,35.0,instock,-0.7692460791248689,ordinaire
15196,Domaine Schoenheitz Pinot Blanc Val Saint Grégoire 2017,0.0,0.0,4715.0,11.1,30.0,instock,-0.7692460791248689,ordinaire
15316,Maurice Schoech Pinot Noir 2018,2.0,0.0,4789.0,11.1,62.0,instock,-0.7692460791248689,ordinaire
15732,Maurice Schoech Riesling 2018,0.0,0.0,4790.0,11.1,43.0,instock,-0.7692460791248689,ordinaire
15106,Domaine Rouge Garance Côtes du Rhône Blanc De Garance 2018,11.0,0.0,4936.0,11.1,88.0,instock,-0.7692460791248689,ordinaire
14561,Argentine Mendoza Alamos Torrontes 2017,0.0,0.0,5379.0,11.1,26.0,instock,-0.7692460791248689,ordinaire
15369,Triennes IGP Méditerranée Rouge Les Auréliens 2016,9.0,0.0,5737.0,11.0,12.0,instock,-0.7728418400923194,ordinaire
15946,Domaine de l'Idylle Savoie Mondeuse Le Tithonien 2018,0.0,0.0,4307.0,10.9,0.0,outofstock,-0.7764376010597699,ordinaire
16264,Château de La Liquière Faugères L'Ampoule 2019,38.0,0.0,6047.0,10.9,46.0,instock,-0.7764376010597699,ordinaire
15482,Parés Baltà Penedès Calcari 2018,3.0,0.0,4163.0,10.8,18.0,instock,-0.7800333620272203,ordinaire
15441,Château de La Liquière Faugères 2017,9.0,0.0,4194.0,10.8,5.0,instock,-0.7800333620272203,ordinaire
13557,Domaine des Terres d'Ocre Saint-Pourçain Rouge Instant T 2015,10.0,0.0,5707.0,10.8,13.0,instock,-0.7800333620272203,ordinaire
15949,Domaine de l'Idylle Roussette de Savoie Anne de Chypre 2018,1.0,0.0,4306.0,10.7,41.0,instock,-0.7836291229946708,ordinaire
13762,Domaine Rotier Gaillac Blanc Sec Renaissance 2015,0.0,0.0,4675.0,10.7,35.0,instock,-0.7836291229946708,ordinaire
15462,Chili Valdivieso Merlot 2017,0.0,0.0,5394.0,10.7,4.0,instock,-0.7836291229946708,ordinaire
16003,Triennes IGP Méditerranée Rouge Merlot 2016,1.0,0.0,5739.0,10.7,39.0,instock,-0.7836291229946708,ordinaire
14573,Moulin de Gassac IGP Pays d'Hérault Rouge Mazet du Levant 2017,0.0,0.0,6127.0,10.6,66.0,instock,-0.7872248839621212,ordinaire
14569,Moulin de Gassac IGP Pays d'Hérault Blanc Faune 2017,3.0,0.0,6128.0,10.6,50.0,instock,-0.7872248839621212,ordinaire
16306,Domaine Bulliat Chiroubles Cuvée Félix 2019,1.0,0.0,5480.0,10.4,37.0,instock,-0.7944164058970222,ordinaire
15654,Borie de Maurel Minervois Blanc La Belle Aude 2018,0.0,0.0,6280.0,10.4,0.0,outofstock,-0.7944164058970222,ordinaire
8365,Parés Baltà Cava Brut Nature,0.0,0.0,5629.0,10.3,51.0,instock,-0.7980121668644726,ordinaire
15674,Domaine des Terres d'Ocre Saint-Pourçain Blanc Instant T 2018,0.0,0.0,5706.0,10.3,22.0,instock,-0.7980121668644726,ordinaire
16244,Domaine Sérol Côte Roannaise Les Originelles 2019,0.0,0.0,4269.0,10.2,1.0,instock,-0.8016079278319231,ordinaire
16305,Domaine Bulliat Beaujolais Blanc 2019,3.0,0.0,5479.0,10.2,69.0,instock,-0.8016079278319231,ordinaire
15448,Maurice Schoech Pinot Auxerrois Vieilles Vignes 2018,1.0,0.0,4785.0,10.1,18.0,instock,-0.8052036887993735,ordinaire
16147,Château de la Selve Vin de France Petite Selve 2019,4.0,0.0,5753.0,10.1,101.0,instock,-0.8052036887993735,ordinaire
15415,Mas Laval IGP Pays d'Hérault Les Pampres Blancs 2018,6.0,0.0,4203.0,9.9,89.0,instock,-0.8123952107342746,ordinaire
15662,Chermette Domaine du Vissoux Beaujolais Griottes 2018,1.0,0.0,4261.0,9.9,89.0,instock,-0.8123952107342746,ordinaire
16047,Philippe Nusswitz Duché d'Uzès Orénia Blanc 2018,12.0,0.0,4862.0,9.9,168.0,instock,-0.8123952107342746,ordinaire
16148,Château De La Selve IGP Coteaux de l'Ardèche Maguelonne Rosé 2019,1.0,0.0,4867.0,9.9,0.0,outofstock,-0.8123952107342746,ordinaire
16283,Domaine Rouge Garance Côtes du Rhône Feuille de Garance 2019,4.0,0.0,4937.0,9.9,28.0,instock,-0.8123952107342746,ordinaire
16031,Clos du Mont-Olivet Vins de Pays du Gard Rive Droite 2018,6.0,0.0,6617.0,9.9,12.0,instock,-0.8123952107342746,ordinaire
15141,Elian Daros Côtes du Marmandais Le Vin Est Une Fête 2017,18.0,0.0,4154.0,9.8,128.0,instock,-0.815990971701725,ordinaire
16564,Paul Ginglinger Pinot Blanc 2017,3.0,0.0,4782.0,9.8,22.0,instock,-0.815990971701725,ordinaire
16274,Mourgues du Grès Costières de Nîmes Capitelles Rosé 2018,13.0,0.0,4865.0,9.8,1.0,instock,-0.815990971701725,ordinaire
15683,Emile Boeckel Riesling Brandluft 2018,12.0,0.0,4104.0,9.7,37.0,instock,-0.8195867326691755,ordinaire
16585,Xavier Frissant Touraine Sauvignon 2019,3.0,0.0,4223.0,9.7,180.0,instock,-0.8195867326691755,ordinaire
13412,Jean-Paul Brun Beaujolais L'Ancien 2016,0.0,0.0,4740.0,9.7,8.0,instock,-0.8195867326691755,ordinaire
15403,Mérieau Touraine L'Arpent des Vaudons 2018,0.0,0.0,4229.0,9.6,26.0,instock,-0.8231824936366259,ordinaire
15136,Domaine Bulliat Beaujolais Villages Bibine 2018,3.0,0.0,4265.0,9.6,21.0,instock,-0.8231824936366259,ordinaire
16265,Château de La Liquière Languedoc Blanc Les Amandiers 2019,8.0,0.0,4188.0,9.5,99.0,instock,-0.8267782546040764,ordinaire
